city,id,adType,propertyType,accountType,surfaceArea,roomsQuantity,bedroomsQuantity,heating,hasCellar,toiletQuantity,floorQuantity,hasElevator,floor,energyClassification,greenhouseGazClassification,isInCondominium,agencyFeePercentage,newOrOld,price,pricePerSquareMeter,priceHasDecreased,district.libelle,district.id,workToDo,bathroomsQuantity,hasGarden,annualCondominiumFees,isDuplex,hasAlarm,terracesQuantity,hasPool,balconyQuantity,firePlacesQuantity,surfaceArea_bins,price_bins
Paris 9e,laforet-immo-facile-21290033,buy,flat,agency,24.01,1,0.0,radiateur électrique individuel ,True,1.0,5.0,False,2.0,F,C,True,4.0,old,338000,13536.026655560183,False,Trudaine - Rochechouart,100523,False,1.0,False,1112.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 19e,immo-facile-3764446,buy,flat,agency,30.0,1,1.0,mixte électrique individuel ,True,1.0,2.0,False,0.0,G,C,True,3.06,None,336500,10883.333333333334,False,La Villette - Porte de Pantin,110477,False,1.0,False,600.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 7e,immo-facile-50737589,buy,flat,agency,22.14,1,1.0,collectif ,False,1.0,8.0,True,4.0,D,C,True,5.26,old,395000,16948.96115627823,False,Breteuil,100536,False,1.0,False,1120.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 10e,immo-facile-3763991,prestige,flat,agency,71.0,2,1.0,radiateur gaz collectif ,False,1.0,6.0,True,1.0,D,D,True,3.38,new,765000,10422.535211267606,False,Louis Blanc - Aqueduc,100521,False,1.0,False,3112.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 18e,immo-facile-50793605,buy,flat,agency,108.05,5,4.0,collectif ,True,1.0,9.0,True,4.0,C,C,True,5.0,new,1160000,10735.770476631189,False,Grandes Carrières - Clichy,100466,False,2.0,False,5880.0,False,False,0.0,False,0.0,0.0,large,veryExpensive
Paris 17e,immo-facile-50715999,buy,flat,agency,106.62,4,3.0,individuel ,False,2.0,9.0,True,7.0,C,C,True,5.0,new,2200000,20634.027386981805,False,Porte de Clichy,110475,False,1.0,False,5368.0,False,False,1.0,False,2.0,0.0,large,veryExpensive
Paris 11e,ag311656-362112505,buy,flat,mandatary,26.0,1,0.0,None,False,1.0,11.0,True,7.0,NS,D,True,5.0,old,260000,10000.0,False,Belleville - Saint-Maur,100515,None,1.0,False,1142.000000000004,False,False,0.0,False,0.0,0.0,tiny,cheap
Paris 2e,iad-france-1226842,buy,flat,mandatary,9.0,1,1.0,radiateur électrique individuel ,False,1.0,4.0,False,4.0,NS,NS,True,5.0,old,99000,11000.0,False,Sentier,100556,None,1.0,False,1311.72,False,False,0.0,False,0.0,0.0,extratiny,cheap
Paris 20e,century-21-202_3332_1096,buy,flat,agency,28.16,2,1.0,Individuel Radiateur Gaz,False,1.0,6.0,False,4.0,F,F,True,4.97,None,317000,10724.431818181818,False,Belleville,100448,None,0.0,False,1292.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 13e,ag753868-362144341,buy,flat,agency,57.0,3,2.0,None,False,1.0,6.0,True,5.0,D,D,True,5.0,old,577500,9649.122807017544,False,Patay - Masséna,110473,None,1.0,False,2400.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 19e,ag754523-362148265,buy,flat,agency,55.0,3,2.0,électricité individuel,True,1.0,6.0,True,5.0,F,C,True,5.0,old,538000,9781.818181818182,False,La Villette - Porte de Pantin,110477,None,1.0,False,2160.0,False,False,0.0,False,1.0,0.0,middle,not-expensive
Paris 6e,ag755216-362142067,buy,flat,agency,36.0,2,1.0,électricité individuel,True,1.0,6.0,True,6.0,E,B,False,4.44,old,470000,12500.0,False,Odéon - Mabillon,100543,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 12e,ag942349-362121154,buy,flat,agency,67.0,3,2.0,gaz individuel,True,1.0,7.0,True,1.0,E,E,True,2.05,old,745000,10895.522388059702,False,Nation - Picpus,100510,None,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 5e,gedeon-25800173,buy,flat,agency,27.0,2,1.0,None,False,1.0,5.0,True,4.0,F,F,False,5.0,None,350000,12962.962962962964,False,Sorbonne - Quartier Latin,100548,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 4e,ag755421-362107974,buy,flat,agency,90.0,3,2.0,collectif,True,2.0,6.0,True,5.0,E,D,False,5.0,old,1060000,11333.333333333334,False,Arsenal,100550,None,1.0,False,0.0,True,False,0.0,False,0.0,0.0,large,veryExpensive
Paris 18e,hektor-wiisdom-108,buy,flat,mandatary,39.68,2,1.0,radiateur électrique individuel ,False,1.0,4.0,False,2.0,E,B,True,1.01,old,299990,7484.879032258064,False,La Chapelle - Marx Dormoy,100459,None,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,tiny,cheap
Paris 16e,apimo-7486212,buy,flat,agency,123.3,5,3.0,Radiateur Gaz Collectif ,False,1.0,10.0,True,6.0,E,B,False,3.5058430717863103,None,1550000,12145.174371451743,False,Porte de Saint-Cloud - Auteuil-Sud,100480,False,1.0,False,0.0,False,False,2.0,False,0.0,0.0,extralarge,veryExpensive
Paris 17e,apimo-7486398,buy,flat,agency,26.3,2,1.0,Radiateur Electrique Individuel ,False,1.0,5.0,True,3.0,F,C,False,3.0303030303030303,None,340000,12547.528517110266,False,Batignolles - Cardinet,100469,False,1.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 18e,iad-france-1226869,buy,flat,mandatary,68.0,3,2.0,radiateur gaz individuel ,True,1.0,6.0,True,1.0,D,D,True,5.0,old,680000,10000.0,False,Barbès - Château Rouge,100463,None,1.0,False,3032.0,False,False,0.0,False,0.0,1.0,middle,expensive
Paris 15e,breteuil-immobilier-2141847-7,buy,flat,agency,80.31,3,2.0,None,False,2.0,6.0,True,1.0,D,D,True,3.0,new,895000,10819.724069231726,True,Violet - Commerce,100485,None,2.0,False,3444.0,False,False,0.0,False,0.0,0.0,large,expensive
Paris 14e,era-508021,buy,flat,agency,16.0,1,0.0,None,False,1.0,6.0,True,1.0,E,B,True,5.13,None,205000,12187.5,False,Montsouris - Dareau,100493,None,1.0,False,428.0,False,False,0.0,False,0.0,0.0,extratiny,cheap
Paris 16e,apimo-7484715,buy,flat,agency,51.5,3,1.0,Au sol ,False,1.0,6.0,True,4.0,D,D,False,5.0,None,550000,10679.611650485436,False,Porte de Saint-Cloud - Auteuil-Sud,100480,False,1.0,False,0.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 18e,apimo-7486288,buy,flat,agency,76.0,3,2.0,Radiateur Electrique Individuel ,False,1.0,5.0,True,4.0,C,C,False,3.92156862745098,None,1060000,13421.052631578947,False,Montmartre - Sacré Coeur - Abbesses,100465,False,1.0,False,0.0,False,False,0.0,False,0.0,0.0,middle,veryExpensive
Boulogne-Billancourt,apimo-7358203,buy,flat,agency,143.66,5,4.0,Radiateur Collectif ,False,1.0,7.0,True,3.0,E,E,True,5.0,None,1620000,11276.625365446193,False,Porte de Saint-Cloud - Auteuil-Sud,100480,True,1.0,False,11052.0,False,False,0.0,False,1.0,0.0,extralarge,veryExpensive
Paris 18e,ag750861-362028736,buy,flat,agency,87.0,4,3.0,radiateur collectif,True,1.0,6.0,True,1.0,D,D,True,5.0,old,1248000,14344.827586206897,False,Montmartre - Sacré Coeur - Abbesses,100465,None,1.0,False,3720.0,False,False,0.0,False,0.0,0.0,large,veryExpensive
Paris 18e,ag751948-362018878,buy,flat,agency,42.0,2,1.0,gaz individuel,False,1.0,5.0,True,3.0,F,F,False,4.39,old,440000,10035.714285714286,False,Jules Joffrin,100464,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 18e,ag751948-362018869,buy,flat,agency,73.0,3,2.0,gaz individuel,True,1.0,6.0,True,5.0,E,E,False,3.62,old,638000,8434.246575342466,False,Barbès - Château Rouge,100463,None,1.0,False,0.0,False,False,0.0,False,0.0,1.0,middle,expensive
Paris 14e,ag755737-362018857,buy,flat,agency,37.0,2,1.0,radiateur collectif,False,1.0,6.0,True,4.0,D,D,False,4.05,old,385000,10000.0,False,Didot - Porte de Vanves,100491,None,1.0,False,0.0,False,False,0.0,False,1.0,0.0,tiny,not-expensive
Paris 20e,laforet-immo-facile-21307074,buy,flat,agency,62.0,3,2.0,None,False,1.0,7.0,True,4.0,E,E,True,4.17,None,600000,9290.322580645161,False,Gambetta,100443,False,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 7e,laforet-immo-facile-21306910,buy,flat,agency,99.26,4,2.0,radiateur gaz collectif ,True,2.0,7.0,True,3.0,E,E,True,5.0,new,1350000,13600.644771307676,False,Champ de Mars,100535,False,1.0,False,4200.0,False,False,0.0,False,1.0,0.0,large,veryExpensive
Paris 7e,laforet-immo-facile-21306574,prestige,flat,agency,116.54,4,2.0,électrique individuel ,True,1.0,7.0,True,3.0,F,C,True,4.21,new,1980000,16303.415136433841,False,Champ de Mars,100535,False,1.0,False,3764.0,False,False,0.0,False,0.0,0.0,large,veryExpensive
Paris 14e,immo-facile-3762186,buy,flat,agency,46.09,2,1.0,radiateur gaz collectif ,False,1.0,8.0,True,2.0,F,F,True,3.29,new,439000,9221.089173356475,False,Didot - Porte de Vanves,100491,False,1.0,False,1440.0,False,False,0.0,False,1.0,1.0,tiny,not-expensive
Paris 13e,immo-facile-50853567,buy,flat,agency,78.0,4,2.0,collectif ,False,1.0,33.0,True,24.0,VI,VI,True,3.92,new,609000,7512.820512820513,False,Olympiades - Choisy,110471,False,1.0,False,5200.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 13e,immo-facile-50853573,buy,flat,agency,78.0,4,2.0,collectif ,False,1.0,33.0,True,24.0,VI,VI,True,3.92,new,609000,7512.820512820513,False,Olympiades - Choisy,110471,False,1.0,False,5200.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 16e,immo-facile-50786700,buy,flat,agency,40.0,2,1.0,collectif ,True,1.0,6.0,True,6.0,VI,VI,True,5.0,new,620000,15500.0,False,Auteuil-Nord - Jasmin - Mirabeau,100479,False,1.0,True,4000.0,False,False,0.0,False,2.0,0.0,tiny,expensive
Paris 16e,immo-facile-50349890,buy,flat,agency,75.0,4,3.0,radiateur gaz collectif ,True,1.0,8.0,True,4.0,E,E,True,5.0,new,799000,10653.333333333334,False,Porte de Saint-Cloud - Auteuil-Sud,100480,False,1.0,False,4800.0,False,False,0.0,False,0.0,1.0,middle,expensive
Paris 16e,immo-facile-50161035,buy,flat,agency,100.0,4,2.0,radiateur gaz collectif ,True,1.0,8.0,True,3.0,VI,VI,True,5.0,new,1399000,13990.0,False,Passy - Maison de la Radio - Muette-Sud,100478,False,1.0,False,4800.0,False,False,0.0,False,0.0,1.0,large,veryExpensive
Paris 18e,immo-facile-50739728,prestige,flat,mandatary,135.63,5,2.0,None,False,1.0,6.0,True,5.0,D,C,True,3.7,new,1400000,9953.550099535501,False,Grandes Carrières - Clichy,100466,False,1.0,False,3895.0,False,False,0.0,False,0.0,0.0,extralarge,veryExpensive
Paris 12e,century-21-202_557_44870,buy,flat,agency,36.7,2,1.0,Individuel au gaz,False,1.0,6.0,False,1.0,E,E,True,6.67,old,400000,10217.983651226157,False,Aligre - Gare de Lyon,100511,None,1.0,False,942.4,False,False,0.0,False,0.0,2.0,tiny,not-expensive
Paris 17e,century-21-202_467_12337,buy,flat,agency,62.54,2,1.0,Individuel  Gaz,False,1.0,7.0,True,0.0,D,E,True,5.0,new,620000,9913.655260633195,False,Courcelles - Wagram,100473,None,0.0,False,1808.52,False,False,0.0,False,0.0,1.0,middle,expensive
Paris 7e,hektor-PEYRE22-143,buy,flat,agency,24.0,2,1.0,radiateur électrique individuel ,True,1.0,5.0,False,1.0,D,B,True,5.0,old,369000,15375.0,False,Champ de Mars,100535,None,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 11e,hektor-fmpconsults-401,buy,flat,agency,76.0,4,2.0,radiateur électrique individuel ,True,1.0,6.0,True,1.0,F,C,True,2.5,old,840000,10782.894736842105,False,Nation - Alexandre Dumas,100512,None,1.0,False,3270.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 16e,ag912213-361988968,buy,flat,agency,62.0,2,1.0,None,False,1.0,6.0,True,1.0,F,F,False,5.0,old,767000,12370.967741935483,False,Auteuil-Nord - Jasmin - Mirabeau,100479,None,1.0,False,0.0,False,False,0.0,False,1.0,0.0,middle,expensive
Paris 18e,ag750129-357566605,buy,flat,network,48.0,3,2.0,gaz ,True,1.0,6.0,False,1.0,F,F,True,5.0,old,435000,9062.5,False,Barbès - Château Rouge,100463,None,1.0,False,1992.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 12e,ag754618-361958743,buy,flat,agency,57.0,3,1.0,électricité individuel,True,1.0,6.0,True,2.0,D,B,True,5.0,old,650000,11403.508771929824,False,Jardin de Reuilly,100506,None,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 20e,ag942471-361958641,buy,flat,agency,39.0,2,1.0,électricité individuel,True,1.0,5.0,True,2.0,E,B,True,1.81,old,449000,11307.692307692309,False,Mouzaia,110476,None,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 16e,adapt-immo-75008119123,buy,flat,network,51.0,2,1.0,gaz ,True,1.0,9.0,True,9.0,E,E,True,5.0,new,625000,11671.335098039215,False,Muette-Nord - Trocadéro,100477,None,1.0,False,3917.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 14e,gedeon-25793069,buy,flat,agency,39.0,1,0.0,None,True,1.0,8.0,True,2.0,E,E,False,5.26,new,350000,8525.641025641025,False,Jean Moulin - Porte d'Orléans,100492,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 17e,orpi-1-006066E2FHMK,buy,flat,agency,74.0,4,3.0,mixte collectif ,True,1.0,8.0,True,0.0,E,E,True,5.0,new,690000,9324.324324324325,False,La Fourche - Guy Moquet,100468,False,2.0,False,3600.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 13e,safti-1-696789,buy,flat,mandatary,57.0,3,2.0,None,True,1.0,8.0,True,7.0,D,D,True,5.0,new,335000,5877.19298245614,False,Nationale - Deux Moulins,110468,None,1.0,False,1668.0,False,True,0.0,False,0.0,0.0,middle,not-expensive
Paris 12e,safti-1-704257,buy,flat,mandatary,47.0,2,1.0,None,False,1.0,9.0,True,6.0,D,D,True,5.0,new,498000,10595.744680851063,False,Vallée de Fecamp,100505,None,1.0,False,2300.0,False,True,0.0,False,0.0,0.0,tiny,not-expensive
Paris 12e,safti-1-684867,buy,flat,mandatary,56.0,2,1.0,None,False,1.0,6.0,False,3.0,D,D,True,5.0,new,575000,10267.857142857143,False,Bel-Air - Nord,100509,None,1.0,False,2408.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 18e,safti-1-674106,prestige,flat,mandatary,88.0,4,3.0,gaz ,False,1.0,11.0,False,7.0,D,E,True,5.0,new,615000,6988.636363636364,False,Simplon - Poissonniers,100462,None,2.0,False,4800.0,False,False,0.0,False,0.0,0.0,large,expensive
Paris 15e,safti-1-705924,prestige,flat,mandatary,77.0,3,2.0,None,False,1.0,6.0,True,13.0,E,F,True,5.0,new,735000,9545.454545454546,False,Dupleix - Motte Picquet,100486,None,1.0,False,5800.0,False,True,0.0,False,0.0,0.0,middle,expensive
Paris 15e,safti-1-652573,prestige,flat,mandatary,77.0,3,2.0,None,False,1.0,6.0,False,1.0,E,F,True,5.0,new,750000,9740.25974025974,False,Dupleix - Motte Picquet,100486,None,1.0,False,5800.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 11e,safti-1-664976,buy,flat,mandatary,93.0,3,2.0,gaz ,False,1.0,15.0,False,5.0,D,D,True,5.0,new,1050000,11290.322580645161,False,Nation - Alexandre Dumas,100512,None,1.0,False,3400.0,False,False,0.0,False,0.0,0.0,large,veryExpensive
Paris 10e,safti-1-709924,prestige,flat,mandatary,253.0,5,4.0,gaz individuel ,False,2.0,6.0,False,1.0,D,E,True,5.0,old,2750000,10869.565217391304,False,Château d'Eau - Lancry,100518,None,3.0,False,4800.0,False,False,0.0,False,0.0,0.0,extralarge,veryExpensive
Paris 14e,apimo-6744467,buy,flat,agency,28.97,2,1.0,Radiateur Gaz Collectif ,False,1.0,6.0,True,5.0,E,D,True,5.0,None,319000,11011.391094235416,False,Pernety,100495,None,1.0,False,1908.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 17e,apimo-7463291,buy,flat,agency,26.3,1,0.0,Radiateur Electrique Individuel ,False,1.0,5.0,True,3.0,F,C,False,3.0303030303030303,None,340000,12547.528517110266,False,Batignolles - Cardinet,100469,False,1.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 18e,megagence-1-110586,buy,flat,mandatary,86.0,4,2.0,None,False,1.0,6.0,False,1.0,D,B,True,5.0,new,690000,8023.2558139534885,False,La Chapelle - Marx Dormoy,100459,None,2.0,False,2223.0,False,False,0.0,False,0.0,0.0,large,expensive
Paris 16e,megagence-1-111546,prestige,flat,mandatary,85.0,4,2.0,radiateur gaz collectif ,False,1.0,9.0,False,3.0,D,D,True,5.0,new,960000,11294.117647058823,False,Porte de Saint-Cloud - Auteuil-Sud,100480,None,1.0,False,3852.0,False,False,0.0,False,0.0,0.0,large,expensive
Paris 15e,safti-1-741428,buy,flat,mandatary,26.0,1,1.0,électrique individuel ,False,1.0,6.0,False,6.0,E,B,True,5.0,new,289000,11115.384615384615,False,Alleray - Procession,100483,None,1.0,False,640.0,False,False,0.0,False,0.0,0.0,tiny,cheap
Paris 18e,safti-1-745228,buy,flat,mandatary,56.0,2,1.0,gaz individuel ,True,1.0,5.0,True,1.0,E,E,True,5.0,old,495000,8839.285714285714,False,Barbès - Château Rouge,100463,None,1.0,False,2456.0,False,False,1.0,False,0.0,0.0,middle,not-expensive
Paris 15e,safti-1-755818,buy,flat,mandatary,75.0,3,2.0,radiateur collectif ,False,2.0,30.0,False,6.0,E,D,True,5.0,new,685000,9133.333333333334,False,Emeriau - Zola,100487,None,1.0,False,6400.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 15e,safti-1-753566,prestige,flat,mandatary,74.0,3,1.0,radiateur collectif ,True,1.0,6.0,True,1.0,C,C,True,5.0,new,715000,9662.162162162162,False,Emeriau - Zola,100487,None,1.0,False,5592.0,False,True,0.0,False,0.0,0.0,middle,expensive
Paris 16e,safti-1-738252,prestige,flat,mandatary,75.0,3,1.0,radiateur collectif ,True,1.0,9.0,False,0.0,C,C,True,5.0,new,1040000,13866.666666666666,False,Chaillot,100476,None,1.0,False,3800.0,False,False,0.0,False,0.0,0.0,middle,veryExpensive
Paris 15e,citya-immobilier-1021-TAPP487350,buy,flat,agency,10.1,1,0.0,Au sol Electrique Individuel ,False,0.0,7.0,False,7.0,G,C,True,9.183673469387756,None,107000,9702.970297029704,False,Dupleix - Motte Picquet,100486,None,0.0,False,167.0,False,False,0.0,False,0.0,0.0,extratiny,cheap
Paris 20e,laforet-immo-facile-21305909,buy,flat,agency,73.0,4,3.0,None,False,1.0,6.0,True,4.0,D,B,True,4.29,None,730000,9589.04109589041,False,Belleville,100448,False,1.0,False,2052.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 11e,laforet-immo-facile-21305910,buy,flat,agency,73.0,4,3.0,None,False,1.0,6.0,True,4.0,D,B,True,4.29,None,730000,9589.04109589041,False,Belleville,100448,False,1.0,False,2052.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 17e,immo-facile-50843736,buy,flat,agency,50.0,3,1.0,None,False,1.0,6.0,True,4.0,VI,VI,True,5.0,None,735000,14000.0,False,Legendre - Lévis,100470,False,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,tiny,expensive
Paris 20e,iad-france-1225526,buy,flat,mandatary,91.0,4,2.0,radiateur gaz collectif ,True,1.0,7.0,True,1.0,G,G,True,5.0,new,790000,8681.318681318682,False,Télégraphe - Pelleport - Saint-Fargeau,100442,None,1.0,False,4400.0,False,False,0.0,False,0.0,0.0,large,expensive
Paris 19e,iad-france-1225309,buy,flat,mandatary,58.0,3,2.0,gaz collectif ,True,1.0,8.0,True,3.0,E,D,True,5.0,new,479000,8258.620689655172,False,Porte de la Villette,100458,None,1.0,False,2232.0,False,False,0.0,False,1.0,0.0,middle,not-expensive
Paris 20e,laforet-immo-facile-21305723,prestige,flat,agency,19.02,1,1.0,radiateur gaz collectif ,False,1.0,6.0,True,6.0,E,E,True,5.0,new,210000,10515.247108307045,False,Belleville,100448,False,1.0,False,1000.0,False,False,0.0,False,0.0,0.0,extratiny,cheap
Paris 16e,immo-facile-50841048,buy,flat,agency,52.07,3,2.0,collectif ,True,1.0,9.0,True,2.0,VI,VI,True,3.48,None,595000,11042.826963702708,False,Porte de Saint-Cloud - Auteuil-Sud,100480,False,1.0,False,2275.68,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 18e,immo-facile-50841260,prestige,flat,agency,74.01,4,2.0,fuel collectif ,True,1.0,7.0,True,5.0,E,E,True,5.0,old,1090000,14727.739494662883,False,Jules Joffrin,100464,False,1.0,False,4.0,False,False,0.0,False,0.0,0.0,middle,veryExpensive
Paris 11e,iad-france-1224553,buy,flat,mandatary,35.0,2,2.0,None,False,1.0,3.0,False,3.0,F,C,True,5.0,old,400000,11428.57142857143,False,Belleville - Saint-Maur,100515,None,1.0,False,720.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 12e,ag754755-361779406,buy,flat,agency,63.0,4,3.0,électricité ,True,1.0,5.0,True,3.0,F,C,True,3.64,old,570000,8730.15873015873,False,Vallée de Fecamp,100505,None,1.0,False,2628.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 20e,adapt-immo-910125572,buy,flat,agency,53.0,2,1.0,gaz ,True,1.0,8.0,False,1.0,D,D,False,2.3,new,572900,10566.037735849057,False,Gambetta,100443,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 20e,adapt-immo-75008119051,buy,flat,network,19.0,1,0.0,électrique ,False,1.0,6.0,False,0.0,G,C,True,5.0,new,220000,11578.947368421053,False,Père Lachaise - Réunion,100446,None,1.0,False,372.0,False,False,0.0,False,0.0,0.0,extratiny,cheap
Paris 15e,iad-france-1222892,buy,flat,mandatary,13.0,1,0.0,radiateur électrique individuel ,False,1.0,6.0,False,6.0,G,C,True,5.0,new,164900,12684.615384615385,False,Alleray - Procession,100483,None,1.0,False,591.92,False,False,0.0,False,0.0,0.0,extratiny,cheap
Paris 15e,ag752476-361770697,buy,flat,agency,49.0,3,2.0,électricité individuel,True,1.0,6.0,True,1.0,F,C,False,5.0,old,550000,11224.489795918367,False,Violet - Commerce,100485,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 18e,ag754889-361748497,buy,flat,agency,38.0,2,1.0,None,False,1.0,6.0,False,1.0,F,C,False,5.0,old,365000,9605.263157894737,False,Jules Joffrin,100464,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 18e,ag754889-361748506,buy,flat,agency,44.0,2,1.0,None,False,1.0,6.0,True,1.0,NS,D,False,5.0,old,785000,17840.909090909092,False,Montmartre - Sacré Coeur - Abbesses,100465,None,1.0,False,0.0,False,False,0.0,False,1.0,0.0,tiny,expensive
Paris 7e,breteuil-immobilier-959407-3,buy,flat,agency,121.5,5,3.0,collectif ,False,2.0,6.0,True,1.0,VI,D,True,5.0,new,1930000,15884.77366255144,False,Breteuil,100536,None,2.0,False,3526.0,False,False,0.0,False,0.0,0.0,extralarge,veryExpensive
Paris 11e,laforet-immo-facile-21176843,buy,flat,agency,67.17,3,2.0,gaz collectif ,True,1.0,6.0,True,1.0,E,D,True,5.5,new,527500,7443.799315170463,False,Léon-Blum - Folie-Regnault,100513,False,1.0,False,3792.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
